eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1001.0,-150.1,2067,0.0033733267,0.02709961,0.95084596,0.0005634222,0.07425119,0.9981834946665913,3440,7045120,3487.4335282669927,7045120
1001.0,-150.1,2058,0.0013292663,0.0036621094,0.94879353,0.0014551673,0.4063834,0.9814941994845867,3450,7065600,3497.3850321329955,7065600
1001.0,-150.1,2049,0.001244725,0.0026855469,0.9437569,-0.00020937115,0.097077176,0.996819086605683,3460,7086080,3507.3214672640024,7086080
1001.0,-150.1,2058,0.000496313,0.0,0.9381885,0.00018593363,0.28465617,0.9882878782227635,3470,7106560,3517.2853732759977,7106560
1001.0,-150.1,2068,0.0004766914,0.00048828125,0.9362334,-0.00020816852,0.19143184,0.994180606212467,3480,7127040,3527.2333948049927,7127040
1001.0,-150.1,2045,0.0023632557,0.024291992,0.92912173,-0.00044570927,0.22299641,0.9935913933441043,3490,7147520,3537.2094809059927,7147520
1001.0,-150.1,2064,0.0040132347,0.04736328,0.9278504,-0.0017065203,0.4088294,0.9877872606739402,3500,7168000,3547.1986317949923,7168000
1001.0,-150.1,2045,0.0011099235,0.0087890625,0.92900175,-9.699908e-05,0.123437285,0.9944467088207603,3510,7188480,3557.1318796900014,7188480
1001.0,-150.1,2050,0.002022758,0.009155273,0.924149,-0.0015395267,0.06043697,0.9982294376241043,3520,7208960,3567.1131344140013,7208960
1001.0,-150.1,2047,0.00039429404,0.0,0.92078614,0.00023772317,0.023786824,0.9994146291282959,3530,7229440,3577.1176248929987,7229440
1001.0,-150.1,2043,0.00024854805,0.00012207031,0.92518795,0.0001726638,0.34648195,0.9871882535517216,3540,7249920,3587.1127779700037,7249920
1001.0,-150.1,2072,0.002279022,0.016479492,0.922465,-0.00054145616,0.04208881,0.9985720154363662,3550,7270400,3597.080866339995,7270400
1001.0,-150.1,2047,0.0022530276,0.020996094,0.92105836,-0.00020739116,0.03761692,0.9993303777300753,3560,7290880,3607.0455668170034,7290880
1001.0,-150.1,2050,0.00396409,0.051879883,0.91990334,-0.0018808133,0.2323302,0.9941259259358048,3570,7311360,3617.019215929002,7311360
1001.0,-150.1,2057,0.0013142885,0.007446289,0.9249566,-0.0005584795,0.061466303,0.9986226295586675,3580,7331840,3626.929595380003,7331840
1001.0,-150.1,2008,0.0028940437,0.024902344,0.9267836,-0.0024954593,0.23663339,0.9942434239201248,3590,7352320,3636.889121870001,7352320
1001.0,-150.1,2018,0.0007173316,0.0025634766,0.9244759,-0.0016351962,0.18645146,0.9925851575098932,3600,7372800,3647.0160474389995,7372800
1001.0,-150.1,1897,0.0012287035,0.0040283203,0.91113454,-0.0008745566,0.17250389,0.9955684682354331,3610,7393280,3657.4713555769995,7393280
1001.0,-150.1,1969,0.0016051182,0.010131836,0.9117321,-0.001059161,0.14876615,0.9925742666237056,3620,7413760,3667.9435919919924,7413760
1001.0,-150.1,1985,0.00032252824,0.0,0.8948425,0.0003824592,0.29984963,0.9881951361894608,3630,7434240,3678.321436629005,7434240
1001.0,-150.1,1976,0.0007387486,0.00024414062,0.8890052,2.4733425e-05,0.31279916,0.9888115460053086,3640,7454720,3688.6459555259935,7454720
1001.0,-150.1,1963,0.00018835983,0.0,0.8789102,0.0005719812,0.46181303,0.9878501668572426,3650,7475200,3699.2632199210057,7475200
1001.0,-150.1,1955,0.00029083458,0.00061035156,0.87237453,0.00033173474,0.3965435,0.9894554717466235,3660,7495680,3709.706364425001,7495680
1001.0,-150.1,1972,0.0005837408,0.00036621094,0.8616594,-9.537334e-05,0.041340057,0.9988431454403326,3670,7516160,3720.1902114419936,7516160
1001.0,-150.1,2047,0.0006190478,0.00036621094,0.8601832,-0.00034856418,0.029962268,0.9993257578462362,3680,7536640,3730.146894339996,7536640
1001.0,-150.1,2052,0.0007823713,0.0024414062,0.8549176,-3.5283272e-05,0.02966578,0.9991490665706806,3690,7557120,3740.1227842999942,7557120
1001.0,-150.1,2052,0.00024098909,0.00012207031,0.8624281,-3.4593424e-05,0.63395464,0.9819850511848927,3700,7577600,3750.094223277003,7577600
1001.0,-150.1,2042,0.011982642,0.14746094,0.85225326,-0.003496545,0.20893943,0.9963980892207474,3710,7598080,3760.0918791199947,7598080
1001.0,-150.1,2055,0.0006391598,0.0025634766,0.8570844,-0.0003070889,0.5284505,0.9895785674452782,3720,7618560,3770.0565246199985,7618560
1001.0,-150.1,2059,0.0005457295,0.0008544922,0.8600526,0.00045139462,0.21359767,0.9946269216015935,3730,7639040,3780.046293203006,7639040
1001.0,-150.1,2052,0.0025717465,0.024047852,0.8659967,0.0011903717,0.4967544,0.9878717623651028,3740,7659520,3790.0122733619937,7659520
1001.0,-150.1,2052,0.004475214,0.050048828,0.8697607,-0.0016842191,0.5019022,0.9700908083468676,3750,7680000,3800.0057080179977,7680000
1001.0,-150.1,2046,0.00023280211,0.0,0.872684,-0.00021912731,0.39608127,0.9874595878645778,3760,7700480,3809.9808910260035,7700480
1001.0,-150.1,2045,0.005407124,0.06774902,0.8678509,-0.002316758,0.4341256,0.9895456656813622,3770,7720960,3819.9771370959934,7720960
1001.0,-150.1,2059,0.006972737,0.09362793,0.857046,-0.0012721632,0.14872202,0.9959375187754631,3780,7741440,3829.9219137079926,7741440
1001.0,-150.1,2070,0.0017193556,0.0076904297,0.846982,0.00026471625,0.09286158,0.9977040295489132,3790,7761920,3839.813191883004,7761920
1001.0,-150.1,2071,0.0014236661,0.0015869141,0.83764416,0.0008451305,0.6886344,0.9818652626127005,3800,7782400,3849.696659452995,7782400
1001.0,-150.1,2054,0.002092185,0.010498047,0.8329273,0.0006323983,0.3474967,0.9885713029652834,3810,7802880,3859.601986038004,7802880
1001.0,-150.1,2080,0.0028302383,0.023803711,0.8309839,0.0007746224,0.094212234,0.9954381892457604,3820,7823360,3869.472873028004,7823360
1001.0,-150.1,2070,0.0014478881,0.009399414,0.82595766,-0.00029655464,0.13791902,0.9966292551252991,3830,7843840,3879.3994921279955,7843840
1001.0,-150.1,2064,0.0008098989,0.0025634766,0.8197023,-0.0004907543,0.4738836,0.9853650080040097,3840,7864320,3889.2736227580026,7864320
1001.0,-150.1,2048,0.0009313671,0.0034179688,0.8267027,0.001028812,0.5037026,0.9783576000481844,3850,7884800,3899.229426214006,7884800
1001.0,-150.1,2064,0.0007410101,0.0012207031,0.8184406,-0.00075120537,0.61578727,0.9731637146323919,3860,7905280,3909.143156238002,7905280
1001.0,-150.1,2064,0.005182826,0.06518555,0.8094142,-0.0012431795,0.32752898,0.9921201756224036,3870,7925760,3919.0613754439983,7925760
1001.0,-150.1,2064,0.0003766663,0.00036621094,0.8075004,0.0003505649,0.4580739,0.9845065698027611,3880,7946240,3928.9799194410007,7946240
1001.0,-150.1,2065,0.0022769102,0.016601562,0.80400896,-0.000879953,0.10574069,0.9962600693106651,3890,7966720,3938.8915295530023,7966720
1001.0,-150.1,2078,0.0015629975,0.008666992,0.797452,-0.00039083883,0.64678186,0.9685614071786404,3900,7987200,3948.7865795690013,7987200
1001.0,-150.1,2064,0.009046663,0.1328125,0.796245,-0.004783039,0.3397095,0.9906778568401933,3910,8007680,3958.7044092519936,8007680
1001.0,-150.1,2074,0.006704024,0.091796875,0.7832285,0.0013302087,0.03294773,0.9993387467111461,3920,8028160,3968.591263120994,8028160
1001.0,-150.1,2070,0.00065594376,0.0014648438,0.77357674,-0.0002735236,0.5451735,0.9860623124986887,3930,8048640,3978.484822622995,8048640
1001.0,-150.1,2065,0.0053285025,0.06359863,0.77430284,-0.0007419051,0.8502701,0.9609835185110569,3940,8069120,3988.383636764993,8069120
1001.0,-150.1,2068,0.002767662,0.025878906,0.7637406,0.0008333168,0.1754063,0.9953087624162436,3950,8089600,3998.2796673669945,8089600
1001.0,-150.1,2067,0.0003977519,0.00012207031,0.7488192,-0.00021114496,0.47711474,0.9851060956716537,3960,8110080,4008.192819952994,8110080
1001.0,-150.1,2074,0.0008139342,0.0020751953,0.74829173,-2.6247464e-05,0.48847908,0.9828777890652418,3970,8130560,4018.0743267539947,8130560
1001.0,-150.1,2068,0.0008057297,0.00048828125,0.7478185,0.00031179702,0.4960618,0.9885676428675652,3980,8151040,4027.975837784994,8151040
1001.0,-150.1,2073,0.00089015905,0.0013427734,0.7470163,0.00021633372,0.29761294,0.9851764859631658,3990,8171520,4037.8836084689974,8171520
1001.0,-150.1,2069,0.0005577841,0.00024414062,0.7477349,0.0003945261,0.6742868,0.9747884478420019,4000,8192000,4047.772366392004,8192000
1001.0,-150.1,2057,0.0038959375,0.042236328,0.7461001,-0.0015607232,0.028241552,0.9993664462235756,4010,8212480,4057.6735006689996,8212480
1001.0,-150.1,2061,0.0033848588,0.03967285,0.74003786,0.00054338336,0.5234858,0.9826151914894581,4020,8232960,4067.573517754994,8232960
1001.0,-150.1,2066,0.003524485,0.03857422,0.73005,-0.00020884117,0.24027327,0.9918195633217692,4030,8253440,4077.5072712010005,8253440
1001.0,-150.1,2055,0.0049955654,0.06665039,0.73560673,-0.0024830978,0.37114593,0.98764209728688,4040,8273920,4087.455740528996,8273920
1001.0,-150.1,2057,0.0040861117,0.04260254,0.7367346,0.00053248776,0.3671265,0.9921732684597373,4050,8294400,4097.4317134199955,8294400
1001.0,-150.1,2060,0.0030975945,0.027832031,0.73605704,-0.0010433372,0.26678866,0.9933144450187683,4060,8314880,4107.313083325003,8314880
1001.0,-150.1,2049,0.0008454617,0.004638672,0.7191337,0.0002429788,0.38737053,0.992325784638524,4070,8335360,4117.2755506179965,8335360
1001.0,-150.1,2057,0.00083125907,0.004272461,0.7110819,9.3806186e-05,0.520144,0.9842143822461367,4080,8355840,4127.218377190002,8355840
1001.0,-150.1,2052,0.002778848,0.023803711,0.70874584,0.0010316458,0.092052035,0.9963769456371665,4090,8376320,4137.189992692001,8376320
1001.0,-150.1,2054,0.00043523783,0.00024414062,0.7161953,0.00012023997,0.2985973,0.9908177414909005,4100,8396800,4147.157227219999,8396800
1001.0,-150.1,2055,0.0007720827,0.0029296875,0.7099872,0.00039713364,0.4320259,0.9886072929948568,4110,8417280,4157.140741201001,8417280
1001.0,-150.1,2047,0.0014719052,0.009887695,0.7095883,-0.00046287506,0.7669463,0.9675809107720852,4120,8437760,4167.128477670005,8437760
1001.0,-150.1,2041,0.0020980118,0.019042969,0.70840937,-0.002894564,0.12758839,0.9960779775865376,4130,8458240,4177.127322001004,8458240
1001.0,-150.1,2061,0.0028741357,0.025756836,0.70063823,-0.0007228236,0.05672938,0.9980828455882147,4140,8478720,4187.099971513002,8478720
1001.0,-150.1,2111,0.0030442942,0.033325195,0.6963694,-0.0010583807,0.2661668,0.9886136380955577,4150,8499200,4197.033183563995,8499200
1001.0,-150.1,2075,0.0053504836,0.068237305,0.6911562,0.00027424673,0.060167506,0.9985599176725373,4160,8519680,4206.905376185998,8519680
1001.0,-150.1,2050,0.0015238133,0.013793945,0.6893516,-0.00013602697,0.28605667,0.989416616037488,4170,8540160,4216.888455446999,8540160
1001.0,-150.1,2044,0.0014270926,0.0107421875,0.6865043,0.0001989396,0.30779085,0.9881016425788403,4180,8560640,4226.883479294993,8560640
1001.0,-150.1,2037,0.0042408057,0.048095703,0.69031745,-0.0018403239,0.04607822,0.998624577652663,4190,8581120,4236.877480202995,8581120
1001.0,-150.1,2042,0.0008554728,0.0028076172,0.69493496,0.00095021806,0.3576246,0.988689923658967,4200,8601600,4246.880015313,8601600
1001.0,-150.1,2057,0.0010087625,0.00390625,0.68760717,-0.00026635683,0.054480556,0.9981373714981601,4210,8622080,4256.853240900993,8622080
1001.0,-150.1,2045,0.0011903347,0.0063476562,0.6891444,0.00019052395,0.11724678,0.9963735672645271,4220,8642560,4266.829737677006,8642560
1001.0,-150.1,2049,0.004359288,0.05053711,0.6872784,-0.0011454914,0.036293965,0.9992533521144651,4230,8663040,4276.775058928004,8663040
1001.0,-150.1,2055,0.008339246,0.1171875,0.67745465,0.00032939579,0.5015102,0.982508847489953,4240,8683520,4286.762092987003,8683520
1001.0,-150.1,2052,0.0044472744,0.060180664,0.67399263,-0.0010500443,0.48430598,0.9870637059211731,4250,8704000,4296.739899195993,8704000
1001.0,-150.1,2045,0.0023557348,0.021362305,0.6800291,0.0010698736,0.100087196,0.9966855170205235,4260,8724480,4306.720812800006,8724480
1001.0,-150.1,2050,0.004867201,0.05871582,0.674121,-0.003772587,0.07192858,0.9967888244427741,4270,8744960,4316.716956517994,8744960
1001.0,-150.1,2058,0.003260386,0.03540039,0.6807047,-0.0009917959,0.39049402,0.9790654331445694,4280,8765440,4326.688006006007,8765440
1001.0,-150.1,2055,0.0027646197,0.033935547,0.6779695,-8.5012056e-05,0.17975399,0.9934543892741203,4290,8785920,4336.646387639004,8785920
1001.0,-150.1,2051,0.00076213985,0.0015869141,0.6694071,-0.00025559205,0.29794645,0.9882194837555289,4300,8806400,4346.6192031819955,8806400
1001.0,-150.1,1991,0.0020806706,0.022094727,0.6790914,-0.00050712796,0.06699663,0.9981250982964411,4310,8826880,4356.736666192999,8826880
1001.0,-150.1,1997,0.003098834,0.04284668,0.6768936,0.00014303101,0.2987178,0.9925505174323916,4320,8847360,4366.968786519006,8847360
1001.0,-150.1,1955,0.0007169856,0.0020751953,0.6733867,-0.0001798792,0.03371367,0.9992871394497342,4330,8867840,4377.242627090003,8867840
1001.0,-150.1,1961,0.0027279763,0.030639648,0.67009604,0.0011903613,0.17001782,0.994995859451592,4340,8888320,4387.617230156,8888320
1001.0,-150.1,2039,0.0018280507,0.019897461,0.6599641,-0.001699738,0.12880863,0.9951489362865686,4350,8908800,4397.791908443993,8908800
1001.0,-150.1,2032,0.0043980423,0.059692383,0.6487872,0.00040469863,0.053156212,0.9982098622713238,4360,8929280,4407.848789582,8929280
1001.0,-150.1,2013,0.0018984854,0.012451172,0.6472988,0.00093840784,0.42454046,0.9886671788990498,4370,8949760,4418.008597291002,8949760
1001.0,-150.1,2034,0.0027299805,0.032348633,0.6516681,0.0012935367,0.41084388,0.9850515658035874,4380,8970240,4428.181508666996,8970240
1001.0,-150.1,2017,0.001874007,0.01977539,0.65380496,-0.00084243,0.15194221,0.9933388074859977,4390,8990720,4438.310387017002,8990720
1001.0,-150.1,2003,0.0051012137,0.063964844,0.6490493,0.0017416736,0.07541664,0.9984100740402937,4400,9011200,4448.511651203997,9011200
1001.0,-150.1,2049,0.0044713803,0.051879883,0.6497471,-0.0005334919,0.33491856,0.9913025014102459,4410,9031680,4458.563383506,9031680
1001.0,-150.1,2046,0.0037226537,0.050048828,0.6468193,7.9556776e-05,0.5114267,0.9757696352899075,4420,9052160,4468.563980703999,9052160
1001.0,-150.1,2036,0.007327,0.10839844,0.6365892,-0.0022715994,0.13216111,0.9934062901884317,4430,9072640,4478.600979177005,9072640
1001.0,-150.1,2054,0.0018864451,0.017822266,0.6325975,-0.0006307219,0.23038857,0.9929268737323582,4440,9093120,4488.431035228001,9093120
1001.0,-150.1,2039,0.002872696,0.025634766,0.6260872,-0.0011047183,0.5719022,0.9821898210793734,4450,9113600,4498.4717213340045,9113600
1001.0,-150.1,2033,0.0022997507,0.014770508,0.62422884,-0.00022699925,0.5221033,0.9861091384664178,4460,9134080,4508.508620779001,9134080
1001.0,-150.1,2048,0.0028773735,0.032104492,0.61006725,0.00094206515,0.43425006,0.9882467184215784,4470,9154560,4518.5333190709935,9154560
1001.0,-150.1,2045,0.0020078388,0.01928711,0.61325675,0.0012559247,0.033607278,0.9988639676012099,4480,9175040,4528.577693193001,9175040
1001.0,-150.1,2030,0.0006589417,0.00048828125,0.61929226,0.00020521236,0.7763551,0.9673916958272457,4490,9195520,4538.611349985993,9195520
1001.0,-150.1,1957,0.0041983,0.056152344,0.61089236,0.002512606,0.22190383,0.9928719354793429,4500,9216000,4548.740403143005,9216000
1001.0,-150.1,1966,0.0029496397,0.029663086,0.6030283,0.0010677885,0.2970433,0.9935165382921696,4510,9236480,4559.160086531003,9236480
1001.0,-150.1,1960,0.0027495138,0.025024414,0.5945439,-0.001361121,0.20575115,0.994103024713695,4520,9256960,4569.586188016998,9256960
1001.0,-150.1,1976,0.0030368313,0.03112793,0.58472896,0.00020252593,0.13275975,0.9955938002094626,4530,9277440,4579.944176795994,9277440
1001.0,-150.1,1990,0.0063119596,0.088012695,0.58525145,0.00014581572,0.7905414,0.9770753663033247,4540,9297920,4590.242422822994,9297920
1001.0,-150.1,2065,0.0019353962,0.01586914,0.5879619,-0.0004411458,0.22822411,0.9940728601068258,4550,9318400,4600.541268960005,9318400
1001.0,-150.1,2077,0.0056113647,0.080078125,0.5864591,0.00061984203,0.061901797,0.9989961183164269,4560,9338880,4610.414097878995,9338880
1001.0,-150.1,2059,0.0016538305,0.009399414,0.5887287,-0.0008522748,0.40024698,0.9882805133238435,4570,9359360,4620.298493780996,9359360
1001.0,-150.1,2053,0.0035016693,0.03112793,0.59468347,-0.0005129443,0.76002914,0.9753407984972,4580,9379840,4630.235902319997,9379840
1001.0,-150.1,2056,0.0025411125,0.033813477,0.58842576,0.0019725189,0.3649564,0.9873508429154754,4590,9400320,4640.206313313,9400320
1001.0,-150.1,2064,0.0012342328,0.010498047,0.5879663,0.00036093115,0.3805004,0.9836080875247717,4600,9420800,4650.156032604005,9420800
1001.0,-150.1,2057,0.0005370477,0.00061035156,0.57591176,0.00079068774,0.4396483,0.9882441787049174,4610,9441280,4660.115565593005,9441280
1001.0,-150.1,2057,0.0024924476,0.021728516,0.56567925,0.0011976941,0.056548607,0.9984650022815913,4620,9461760,4670.055328916002,9461760
1001.0,-150.1,2061,0.0015313183,0.010253906,0.56754994,7.468011e-05,0.28892052,0.9914596248418093,4630,9482240,4680.001324867,9482240
1001.0,-150.1,2056,0.001507292,0.01184082,0.56089187,0.0011018603,0.11806537,0.996061054058373,4640,9502720,4689.958297657999,9502720
1001.0,-150.1,2064,0.003734787,0.03857422,0.5503603,0.001320785,0.65710837,0.9737697560340166,4650,9523200,4699.887776353004,9523200
1001.0,-150.1,2042,0.0014332749,0.011474609,0.5392607,0.00069040136,1.020604,0.9598854668438435,4660,9543680,4709.8061202829995,9543680
1001.0,-150.1,2073,0.00090614706,0.0012207031,0.53811884,-9.553859e-05,0.57849544,0.9869483141228557,4670,9564160,4719.712607345995,9564160
1001.0,-150.1,2064,0.0006725202,0.0007324219,0.539001,-0.00042751533,0.7474072,0.976311556994915,4680,9584640,4729.632552166993,9584640
1001.0,-150.1,2056,0.004717527,0.057739258,0.5321746,0.0015577371,0.20391956,0.9940394847653806,4690,9605120,4739.584977772,9605120
1001.0,-150.1,2062,0.00227117,0.019042969,0.5277409,-0.0017806967,0.42731863,0.9883025456219912,4700,9625600,4749.508600690999,9625600
1001.0,-150.1,2056,0.0037871087,0.041992188,0.51929206,-0.0009077618,0.41444123,0.9917718870565295,4710,9646080,4759.4499763839995,9646080
1001.0,-150.1,2024,0.004528861,0.05517578,0.52496064,-0.0005364853,0.31943214,0.9927389700897038,4720,9666560,4769.419994726995,9666560
1001.0,-150.1,2059,0.006802267,0.08728027,0.51665634,0.00026111313,0.15500252,0.9968323477078229,4730,9687040,4779.412568189,9687040
1001.0,-150.1,2064,0.0021868316,0.020874023,0.51227045,0.00064933737,0.12383063,0.9963863918092102,4740,9707520,4789.363550887007,9707520
1001.0,-150.1,2064,0.002056914,0.020751953,0.5072368,0.0012391116,0.21458763,0.9935698686167598,4750,9728000,4799.303780795002,9728000
1001.0,-150.1,2065,0.0021921303,0.016601562,0.5060635,0.00033287422,0.29461962,0.9894269676879048,4760,9748480,4809.239487408995,9748480
1001.0,-150.1,2065,0.00194393,0.019165039,0.5040974,0.0011758918,0.15957056,0.9931298666633666,4770,9768960,4819.176819378001,9768960
1001.0,-150.1,2059,0.0047535887,0.061157227,0.5019519,-0.0005213203,0.8265999,0.9742641020566225,4780,9789440,4829.1393091909995,9789440
1001.0,-150.1,2069,0.0012948655,0.004272461,0.510723,0.00092319807,0.5327665,0.9796494636684656,4790,9809920,4839.111617898001,9809920
1001.0,-150.1,2058,0.0009949628,0.0020751953,0.5107112,-0.00023500578,0.5430948,0.9808977693319321,4800,9830400,4849.067874336004,9830400
1001.0,-150.1,2069,0.00017150522,0.00024414062,0.51336247,0.00011778533,0.20338492,0.9951431294903159,4810,9850880,4859.0108771209925,9850880
1001.0,-150.1,2058,0.0012332627,0.0053710938,0.5172824,4.120005e-05,0.5275619,0.9851151192560792,4820,9871360,4868.957354568993,9871360
1001.0,-150.1,2048,0.0014396887,0.011474609,0.51374716,-0.0001593529,0.15345928,0.9954847968183458,4830,9891840,4878.933296724004,9891840
1001.0,-150.1,2044,0.006547326,0.08520508,0.5126279,-0.0010252774,0.40912014,0.989245293661952,4840,9912320,4888.909495489002,9912320
1001.0,-150.1,2053,0.0040812283,0.045166016,0.5078584,0.0006421943,0.14945133,0.9946356858126819,4850,9932800,4898.892209112004,9932800
1001.0,-150.1,2057,0.0024060707,0.017211914,0.5003737,-0.001230528,0.542669,0.9869162579998374,4860,9953280,4908.872401963003,9953280
1001.0,-150.1,2054,0.012987635,0.17895508,0.49023026,-4.3227978e-05,0.3291952,0.9885723469778895,4870,9973760,4918.844976667999,9973760
1001.0,-150.1,2055,0.004163611,0.048583984,0.48002875,-0.0010768089,0.13003169,0.9969539765734226,4880,9994240,4928.816776128995,9994240
1001.0,-150.1,2063,0.0020512573,0.017944336,0.472759,-0.001330579,0.5200743,0.9828870128840208,4890,10014720,4938.779779306002,10014720
1001.0,-150.1,2066,0.0043540196,0.047973633,0.47282326,0.0012586528,0.41882876,0.9905367353931069,4900,10035200,4948.700727888994,10035200
1001.0,-150.1,2071,0.0018345212,0.016235352,0.4619385,-0.0019069336,0.17735058,0.9963004691526294,4910,10055680,4958.605047414996,10055680
1001.0,-150.1,2054,0.0023570296,0.0234375,0.45371175,0.0015073752,0.37262827,0.98790592700243,4920,10076160,4968.510117432001,10076160
1001.0,-150.1,2059,0.001933442,0.015380859,0.44216064,0.0017188408,0.40849516,0.9860429111868143,4930,10096640,4978.457947332994,10096640
1001.0,-150.1,2071,0.0038754195,0.04675293,0.43555167,0.0018175084,0.05690431,0.9979948061518371,4940,10117120,4988.396621234002,10117120
1001.0,-150.1,2065,0.002173011,0.015380859,0.42846602,0.00091665855,0.21530914,0.9927442003972828,4950,10137600,4998.328696961995,10137600
1001.0,-150.1,2033,0.011927549,0.14575195,0.43178833,-0.00057170936,0.5124599,0.9838940538465977,4960,10158080,5008.257482411005,10158080
1001.0,-150.1,2049,0.0019152039,0.017578125,0.41794863,0.00094406033,0.52865905,0.9720257520675659,4970,10178560,5018.259762699992,10178560
1001.0,-150.1,2045,0.005477261,0.0690918,0.41509217,-0.00096337695,0.48279053,0.9829435851424932,4980,10199040,5028.241813981003,10199040
1001.0,-150.1,2055,0.0023650841,0.022949219,0.40170687,0.0005733479,0.51232404,0.9851513337343931,4990,10219520,5038.203203391997,10219520
1001.0,-150.1,2044,0.003664299,0.04284668,0.39385393,0.00031969766,0.097239226,0.996827696217224,5000,10240000,5048.191169141006,10240000
1001.0,-150.1,2060,0.005660391,0.06921387,0.3891489,0.0005684431,0.21470796,0.989930204115808,5010,10260480,5058.175838278999,10260480
1001.0,-150.1,2061,0.004869378,0.060668945,0.39113873,0.0026657125,0.15592164,0.9950144910253584,5020,10280960,5068.119507568001,10280960
1001.0,-150.1,2053,0.0035262094,0.041992188,0.38023835,0.0023224377,0.4806401,0.984476855956018,5030,10301440,5078.082349428994,10301440
1001.0,-150.1,2051,0.0047048377,0.05847168,0.3732953,0.0015007432,0.26797995,0.9920254573225975,5040,10321920,5088.056922417993,10321920
1001.0,-150.1,2058,0.003174182,0.033081055,0.36690718,-0.000241664,0.05954603,0.9986416840692982,5050,10342400,5098.0196064710035,10342400
1001.0,-150.1,2045,0.0037580114,0.0435791,0.3613168,0.001558979,0.05836654,0.998853221652098,5060,10362880,5107.985892564,10362880
1001.0,-150.1,2044,0.0037757521,0.03845215,0.35583586,0.0042610383,0.33187085,0.9868450220674276,5070,10383360,5117.979327194,10383360
1001.0,-150.1,2050,0.0017718021,0.011352539,0.34486964,0.00058617204,0.19986112,0.9934775335714221,5080,10403840,5127.959818627001,10403840
1001.0,-150.1,2048,0.0007574071,0.0028076172,0.3467146,0.00062681106,0.293338,0.9894722141325474,5090,10424320,5137.943127559993,10424320
1001.0,-150.1,2058,0.0025942149,0.02319336,0.34215295,0.00032946042,0.037099063,0.9987340599764138,5100,10444800,5147.909731820997,10444800
1001.0,-150.1,2052,0.008647766,0.13244629,0.33127648,-0.00076576916,0.41763556,0.9858192093670368,5110,10465280,5157.8861628400045,10465280
1001.0,-150.1,2050,0.0013183932,0.0064697266,0.3264081,0.002072533,0.21438338,0.9920676052570343,5120,10485760,5167.861635060006,10485760
1001.0,-150.1,2057,0.0063977134,0.08276367,0.32349208,0.0013700111,0.054514065,0.9989196993410587,5130,10506240,5177.840766202004,10506240
1001.0,-150.1,2057,0.0014906548,0.01171875,0.32646167,-0.0010629538,0.31702277,0.9905891921371222,5140,10526720,5187.801231688005,10526720
1001.0,-150.1,2052,0.0028789905,0.032836914,0.3151356,0.00018454585,0.34707367,0.9812068156898022,5150,10547200,5197.752753056993,10547200
1001.0,-150.1,2044,0.007939335,0.11608887,0.3102669,-0.0006931302,0.5960487,0.9793501384556293,5160,10567680,5207.702222303997,10567680
1001.0,-150.1,2063,0.0019217259,0.01550293,0.30731773,0.0007466635,0.3429758,0.9910831693559885,5170,10588160,5217.641447155998,10588160
1001.0,-150.1,2071,0.0046191243,0.05883789,0.3054261,-0.00014373465,0.05163747,0.9986825727391988,5180,10608640,5227.547393354005,10608640
1001.0,-150.1,2064,0.0051694294,0.06542969,0.29945254,-0.00025733485,0.36535376,0.9907416859641671,5190,10629120,5237.449945654997,10629120
1001.0,-150.1,2075,0.00687379,0.0859375,0.3025046,-0.00020598466,0.050157133,0.9987886663293466,5200,10649600,5247.338526034,10649600
1001.0,-150.1,2066,0.004799226,0.05834961,0.30194816,-0.0019345792,0.0464936,0.9983047232963145,5210,10670080,5257.223075133996,10670080
1001.0,-150.1,2065,0.0093696825,0.099975586,0.29214194,-4.9032824e-05,0.2075386,0.9948440361768007,5220,10690560,5267.116792864996,10690560
1001.0,-150.1,2064,0.0025835452,0.02746582,0.29065177,0.00054494926,0.36397082,0.9903296390548348,5230,10711040,5277.007688131998,10711040
1001.0,-150.1,2054,0.002893785,0.025390625,0.28755093,-0.0009402113,0.3441895,0.9889732366427779,5240,10731520,5286.9419501910015,10731520
1001.0,-150.1,2060,0.0025459633,0.025268555,0.28190568,-0.0005915883,0.67469925,0.975004343315959,5250,10752000,5296.895266481995,10752000
1001.0,-150.1,2049,0.0034937428,0.042236328,0.27674598,0.0013113152,0.26204816,0.9934203247539699,5260,10772480,5306.8752997160045,10772480
1001.0,-150.1,2063,0.0036549019,0.0423584,0.27460453,0.00074604177,0.040531315,0.9992142366827466,5270,10792960,5316.838222912993,10792960
1001.0,-150.1,2056,0.0048382357,0.060913086,0.27152961,0.0020365203,0.55029815,0.9814237076789141,5280,10813440,5326.778368978004,10813440
1001.0,-150.1,2069,0.0073076836,0.09643555,0.26343402,0.0038535544,0.22570413,0.9934146581217647,5290,10833920,5336.680682406994,10833920
1001.0,-150.1,2051,0.002670073,0.026611328,0.264474,-0.00017562235,0.2120211,0.9931476842612028,5300,10854400,5346.626265372994,10854400
1001.0,-150.1,2055,0.005077532,0.06518555,0.2626074,-0.0007665946,0.107400045,0.996756948530674,5310,10874880,5356.592265611995,10874880
1001.0,-150.1,2055,0.0031321703,0.03552246,0.2483196,0.0013325647,0.11516238,0.9970825612545013,5320,10895360,5366.510088581999,10895360
